"product_id","total_orders","total_qty","total_sales","total_discount","total_profit"
"FUR-BO-10001619","2","6","424.90000000000003","0.2","27.193599999999996"
"OFF-PA-10004381","4","10","422.752","0.4","172.944"
"OFF-BI-10001191","6","28","422.636","1.9999999999999998","59.0672"
"OFF-LA-10001074","6","39","421.008","0.8","162.0129"
"TEC-AC-10000397","3","12","419.88","0","29.391599999999997"
"TEC-PH-10002807","4","15","419.23","1","122.60499999999999"
"OFF-PA-10004243","5","22","417.3399999999999","0","200.32319999999999"
"OFF-PA-10000483","4","15","415.132","0.4","159.54700000000003"
"TEC-PH-10003800","5","9","413.322","0.6000000000000001","-58.8189"
"OFF-BI-10000962","10","36","410.004","2.9000000000000004","111.2868"
"OFF-AP-10004532","6","20","409.6","0","110.59199999999998"
"FUR-FU-10002501","6","39","409.53599999999994","1","98.9712"
"OFF-ST-10001172","5","22","407.01200000000006","0.6000000000000001","56.22639999999999"
"OFF-ST-10002289","4","13","406.784","0.2","14.301"
"OFF-PA-10001295","7","24","405.958","0.6000000000000001","169.2124"
"OFF-AR-10000538","3","15","405.36","0.2","109.785"
"OFF-AR-10001897","5","24","402.976","0.4","92.1088"
"OFF-ST-10000642","6","22","402.816","0.6000000000000001","-26.4348"
"FUR-BO-10002202","2","3","400.0268","1.02","-113.2606"
"TEC-MA-10004458","1","4","396","0","190.08"
"TEC-PH-10004100","6","27","395.7799999999999","1","46.054399999999994"
"FUR-FU-10004960","3","17","390.65999999999997","0","132.8244"
"OFF-BI-10002852","10","34","390.576","3.3","104.8128"
"OFF-AR-10004260","3","15","389.70000000000005","0","109.116"
"TEC-AC-10004001","2","10","386.90999999999997","0.2","133.269"
"OFF-AP-10002765","6","15","386.75399999999996","0.2","100.662"
"OFF-BI-10004236","10","39","386.08399999999995","3","76.9232"
"TEC-MA-10001570","1","5","385.8","0.2","130.2075"
"TEC-PH-10004188","4","18","384.84599999999995","0.6000000000000001","-55.9776"
"TEC-AC-10002647","2","4","383.04","0.2","148.96"
"TEC-AC-10004864","5","12","379.704","0.6000000000000001","129.97560000000001"
"FUR-FU-10004622","3","10","379.4","0.6","-48.78"
"TEC-PH-10002075","1","3","377.97","0","109.6113"
"FUR-FU-10002045","4","17","377.91","0","166.28040000000001"
"OFF-BI-10002498","7","29","377.53800000000007","2.8999999999999995","90.2727"
"OFF-EN-10002500","7","30","375.73199999999997","0.2","164.862"
"OFF-ST-10002301","9","21","374.256","1","-48.6126"
"TEC-AC-10004859","4","24","374.072","0.4","122.36000000000001"
"TEC-AC-10001553","5","26","373.78","0.8","24.805399999999995"
"OFF-LA-10004544","7","28","372.96","0.8","165.76"
"OFF-BI-10003638","8","34","369.585","2.8000000000000007","14.319000000000006"
"FUR-FU-10003247","6","21","369.248","1.4","-40.4914"
"OFF-ST-10000464","5","11","368.456","0.2","93.1568"
"TEC-AC-10003657","5","13","367.092","0.8","22.4334"
"TEC-AC-10001383","3","15","364.854","0.2","53.7285"
"TEC-AC-10002399","6","20","361.37999999999994","0.4","102.70799999999998"
"TEC-AC-10004114","2","10","360.712","0.2","127.06899999999999"
"TEC-AC-10001956","2","7","359.70000000000005","0.2","91.124"
"FUR-FU-10000521","4","13","357.948","0.2","94.76820000000001"
"OFF-AP-10000696","8","30","357.616","1.8","67.774"
"TEC-AC-10002167","8","25","357","0.6000000000000001","23.25"
"TEC-AC-10003441","7","22","355.95","0.4","5.423999999999998"
"OFF-BI-10003707","11","41","354.03200000000004","4.8","41.202"
"OFF-ST-10002406","6","24","353.29200000000003","0.2","94.6104"
"OFF-PA-10000595","4","16","351.736","0.2","154.3984"
"TEC-MA-10002981","1","3","350.973","0.1","152.0883"
"TEC-AC-10003027","3","13","350.204","0.2","8.7551"
"OFF-ST-10004963","6","24","348.22","0.4","-0.6055999999999998"
"OFF-ST-10000615","8","32","347.31000000000006","0.6000000000000001","85.80600000000001"
"FUR-FU-10004090","7","17","346.788","0.4","93.58829999999999"
"OFF-BI-10001721","4","21","346.356","1.2000000000000002","112.8864"
"OFF-ST-10001325","11","35","345.8400000000001","0.8","78.076"
"OFF-ST-10000876","8","30","345.832","0.6000000000000001","77.128"
"OFF-ST-10000798","4","16","344.724","0.4","20.9832"
"OFF-AP-10000692","6","19","344.59","0.6000000000000001","67.2964"
"FUR-FU-10004597","4","8","344.1","1.2","-42.18"
"OFF-AP-10001492","9","41","343.076","0.2","81.5452"
"OFF-BI-10002353","11","42","342.76800000000003","5.1000000000000005","18.52799999999999"
"OFF-PA-10004092","3","7","342.58","0","171.29"
"OFF-AR-10004648","4","17","342.55","0","92.4885"
"TEC-MA-10000904","1","3","341.991","0.7","-319.1916"
"TEC-PH-10004959","2","4","341.666","0.2","40.196"
"OFF-ST-10000136","2","10","341.41999999999996","0.2","59.55"
"TEC-PH-10002293","6","22","339.8299999999999","1.4","23.1884"
"FUR-FU-10000397","5","17","338.98","0","94.9144"
"OFF-ST-10003455","7","24","338.118","0.6000000000000001","62.660399999999996"
"OFF-EN-10001335","6","34","336.95199999999994","0.6000000000000001","150.97199999999998"
"TEC-MA-10003066","1","3","336.51","0.4","44.868"
"TEC-PH-10001644","3","12","335.88800000000003","0.2","76.7744"
"OFF-BI-10002225","7","22","334.36800000000005","1.7999999999999998","98.2464"
"OFF-PA-10003441","11","53","334.36800000000005","0.4","155.7792"
"FUR-FU-10001475","5","21","334.096","1.4","29.4532"
"OFF-AP-10002998","4","17","333.564","0.4","86.8566"
"FUR-FU-10002379","2","8","331.76","0","39.8112"
"OFF-AR-10004344","6","31","330.92400000000004","0.6000000000000001","59.5903"
"TEC-AC-10004227","7","31","329.94599999999997","1","-48.58259999999999"
"OFF-PA-10003625","3","11","328.388","0.2","140.959"
"OFF-PA-10003127","6","13","327.11199999999997","0.2","141.92440000000002"
"OFF-EN-10004206","1","2","325.86","0","149.8956"
"TEC-AC-10002305","6","18","324","0","58.32000000000001"
"TEC-PH-10002817","1","3","323.976","0.2","36.4473"
"FUR-BO-10003433","3","14","322.192","0.7","-81.1676"
"TEC-AC-10000682","6","20","321.846","0.2","106.176"
"OFF-PA-10004530","4","28","321.44","0","157.5056"
"OFF-EN-10000483","5","22","320.25","0.4","139.07999999999998"
"TEC-MA-10004255","1","8","319.92","0","118.3704"
"OFF-ST-10002214","9","30","318.378","0.4","67.74000000000001"
"OFF-ST-10000419","7","24","317.772","0.2","-4.8888"
"FUR-FU-10003799","5","20","316.484","0.8","71.12"
"OFF-BI-10002931","4","15","314.55","1.8","-7.105427357601002e-15"
"OFF-BI-10004233","8","31","310.20599999999996","2.3","52.4472"
"FUR-FU-10000087","6","16","308.99199999999996","0.8","94.51520000000001"
"OFF-BI-10002824","9","35","308.844","3.5","21.634"
"OFF-SU-10001218","7","28","307.44","0","86.08319999999999"
"OFF-SU-10002537","6","31","306.9","0.2","72.2238"
"OFF-AP-10004980","4","14","303.36","1","-20.4768"
"OFF-ST-10000760","5","24","301.968","0.6000000000000001","63.7488"
"OFF-ST-10002486","8","45","300.14","0.4","-7.677999999999999"
"TEC-MA-10000597","2","5","299.97","0.8999999999999999","34.996500000000005"
"FUR-FU-10001057","4","17","299.85","0.4","38.1809"
"OFF-AP-10004233","2","9","299.20799999999997","0.9","-177.22320000000002"
"TEC-AC-10001266","8","26","299","0.8","113.10000000000001"
"FUR-FU-10003347","6","21","298.2","0","116.298"
"OFF-AR-10001725","6","13","297.99","0.2","70.477"
"OFF-PA-10003022","6","26","297.11999999999995","0.4","120.81179999999999"
"TEC-AC-10000710","3","18","296.64","0","127.5552"
"OFF-FA-10004854","8","29","296.184","0.8","119.7364"
"OFF-PA-10001363","5","24","294.72","0","138.5184"
"OFF-AR-10002952","4","24","293.70000000000005","0.2","63.012"
"TEC-AC-10003447","4","15","291.85400000000004","0.2","66.9665"
"FUR-FU-10002813","5","15","291.45599999999996","0.2","97.152"
"OFF-AP-10001947","6","31","289.456","2.4000000000000004","-113.7672"
"OFF-AR-10001915","7","31","287.96999999999997","0.6000000000000001","109.4286"
"OFF-BI-10001628","10","39","287.868","2.9000000000000004","64.1445"
"OFF-EN-10003286","7","35","284.832","0.2","131.23799999999997"
"OFF-PA-10002421","4","15","284.382","0.6000000000000001","108.336"
"OFF-ST-10002182","3","16","284.104","0.4","-43.4512"
"OFF-PA-10000380","8","37","281.892","0.6000000000000001","127.602"
"TEC-PH-10001870","3","6","281.658","0.8","6.123"
"OFF-PA-10002986","11","46","280.56","0.8","120.77440000000001"
"TEC-AC-10004518","2","14","280","0","109.19999999999999"
"TEC-MA-10000029","2","4","279.96","0","120.3828"
"OFF-PA-10000565","2","5","279.9","0","137.151"
"TEC-PH-10004833","4","26","279.63","0.6000000000000001","-31.07"
"FUR-FU-10003724","9","38","279.558","1","44.1936"
"OFF-SU-10000381","8","32","279.3","0.4","67.7768"
"OFF-AP-10002670","2","4","277.92","0","83.376"
"OFF-LA-10001158","7","28","277.38","0.4","126.684"
"OFF-BI-10003719","5","22","276.945","2.3","-19.46099999999999"
"OFF-ST-10000344","7","22","276.658","0.8","58.017599999999995"
"TEC-AC-10002345","6","20","275.5","0.4","58"
"OFF-AR-10001958","7","19","275.076","1","42.7896"
"TEC-PH-10000213","3","11","272.888","0.6000000000000001","27.288800000000002"
"OFF-BI-10001294","5","31","271.44","1.4000000000000001","71.95500000000001"
"FUR-FU-10001591","6","23","270.84000000000003","0.4","108.092"
"OFF-ST-10001031","5","18","270.24800000000005","0.4","53.3984"
"OFF-BI-10001460","5","23","269.67","1.3","84.9915"
"OFF-BI-10000309","9","35","269.394","3.5","-2.283000000000005"
"OFF-BI-10001107","7","31","269.32800000000003","3.5","31.4216"
"OFF-PA-10001509","5","30","268.5","0","123.51000000000002"
"OFF-PA-10002558","1","7","268.24","0.2","93.884"
"OFF-LA-10003498","4","18","266.4","0","133.2"
"OFF-AP-10000055","4","17","266.336","1.6","-120.17599999999999"
"TEC-AC-10002718","6","21","265.538","1","5.106499999999999"
"FUR-FU-10001889","6","27","265.104","0.4","74.7972"
"TEC-AC-10004761","4","17","264.438","0.2","88.41149999999999"
"OFF-AR-10000658","7","23","263.34000000000003","0.2","72.072"
"OFF-PA-10002137","7","35","262.964","0.4","113.19900000000001"
"FUR-FU-10001756","6","20","262.752","1.7999999999999998","-7.616000000000003"
"OFF-ST-10002205","3","13","262.668","0.4","51.42059999999999"
"OFF-AP-10003971","9","29","262.449","1.5","28.749599999999994"
"TEC-PH-10003988","8","28","261.6","0.8","41.856"
"FUR-FU-10004093","3","8","260.14799999999997","0.2","68.46"
"OFF-AP-10002472","2","10","259.8","0","90.93"
"OFF-ST-10004946","2","5","259.68","0.2","59.510000000000005"
"OFF-EN-10004386","5","12","259.092","0.4","115.15199999999999"
"FUR-FU-10000672","5","22","258.72","0","87.96480000000001"
"OFF-BI-10003676","12","51","258.72","5.8999999999999995","-27.1656"
"OFF-BI-10004308","4","16","258.054","1.2999999999999998","90.21400000000001"
"TEC-PH-10004897","7","30","257.74199999999996","1","-38.961"
"OFF-PA-10001685","5","29","257.556","0.6000000000000001","107.58539999999999"
"OFF-BI-10004828","6","18","256.122","1.3","102.4488"
"OFF-AR-10003727","4","17","254.85000000000002","0.4","49.780699999999996"
"FUR-FU-10003878","6","21","253.648","1","41.8672"
"TEC-PH-10002350","4","10","251.91","0.4","50.382000000000005"
"FUR-FU-10001934","5","12","251.76000000000002","0","65.4576"
"TEC-AC-10004708","4","12","251.4","0","52.794"
"OFF-ST-10000649","5","17","251.2","0.4","51.025"
"TEC-AC-10004803","3","18","250.92","0","35.1288"
"OFF-LA-10001297","6","24","248.39999999999998","0","119.232"
"OFF-ST-10003324","2","7","248.35999999999999","0","0"
"TEC-AC-10000171","5","12","248.29199999999997","0.6000000000000001","91.0404"
"OFF-EN-10003134","7","24","247.61599999999999","0.8","107.45599999999999"
"FUR-FU-10003577","3","18","246.64800000000002","0.2","81.4512"
"OFF-PA-10001776","9","28","246.58199999999997","0.4","109.01520000000002"
"OFF-PA-10003673","9","38","245.436","0.6000000000000001","106.31039999999999"
"FUR-CH-10002017","5","12","245.088","1","14.918399999999998"
"OFF-PA-10002499","2","5","244.7","0","122.35"
"OFF-EN-10001532","5","15","244.512","0.2","117.16199999999999"
"FUR-FU-10000246","5","22","244.4","0.4","56.21199999999999"
"OFF-AP-10003860","3","10","244.288","0.4","41.64"
"OFF-BI-10000088","8","36","241.56","2.9000000000000004","39.9672"
"OFF-EN-10003040","4","11","240.764","0.6000000000000001","88.19290000000001"
"TEC-AC-10000303","3","7","239.94","0.4","52.3869"
"TEC-PH-10000923","5","21","239.84","1","79.2971"
"OFF-AP-10002082","6","14","239.57999999999998","1.4","41.382"
"OFF-BI-10001196","4","17","239.466","1.7","37.8222"
"OFF-PA-10004100","8","42","238.46399999999997","1","96.9408"
"OFF-BI-10003291","12","46","238.32900000000004","4.200000000000001","25.491600000000005"
"OFF-PA-10000740","3","12","237.536","0.2","89.5328"
"OFF-SU-10004498","7","20","236.99200000000002","0.6000000000000001","-12.879999999999999"
"FUR-FU-10000023","9","45","236.77800000000002","1.7999999999999998","88.35"
"OFF-ST-10002444","6","20","235.77599999999998","0.2","58.944"
"OFF-LA-10004545","5","20","235.564","0.2","102.746"
"OFF-BI-10001098","9","31","235.18","5.6000000000000005","-102.83779999999999"
"FUR-FU-10004053","6","13","234.784","0.8","84.8056"
"OFF-AR-10004078","11","49","234.768","1.7999999999999998","34.456"
"OFF-AP-10004249","5","22","234.61200000000002","1","42.3738"
"TEC-PH-10001536","5","15","234.462","0.4","45.873000000000005"
"OFF-AR-10004456","4","16","234.24","0","67.92960000000001"
"TEC-AC-10002331","5","26","232.764","0.4","72.5676"
"OFF-PA-10000501","3","10","231.856","0.4","94.36"
"OFF-ST-10001291","5","15","229.976","0.4","44.8115"
"OFF-AP-10001962","6","28","229.88600000000002","0.2","53.696"
"OFF-AR-10003179","7","28","229.57199999999997","0.8","58.6684"
"OFF-PA-10004665","5","20","227.94","0.6000000000000001","94.32"
"OFF-PA-10002713","8","33","227.04","0","104.4384"
"OFF-ST-10002352","6","30","225.03600000000003","0.4","47.88"
"OFF-FA-10002280","10","47","225","0.6000000000000001","102.79999999999998"
"TEC-MA-10003589","1","3","224.937","0.7","-164.9538"
"OFF-ST-10004258","6","19","224.664","0.2","55.3113"
"TEC-PH-10000127","2","14","223.88799999999998","0.4","-50.3748"
"OFF-PA-10004082","7","28","223.44000000000003","0","111.72000000000001"
"OFF-PA-10001166","10","28","222.43200000000002","1.5999999999999999","81.84239999999998"
"OFF-AR-10003478","6","31","219.78","0.6000000000000001","68.376"
"FUR-FU-10001940","10","38","219.69599999999997","2.8000000000000003","50.30720000000001"
"OFF-ST-10002562","7","28","219.492","1","30.391199999999998"
"OFF-ST-10003996","4","14","218.416","0.2","52.034400000000005"
"OFF-PA-10000575","7","34","218.094","0.2","95.2656"
"OFF-SU-10004261","4","14","217.224","0.4","45.8584"
"TEC-PH-10000169","4","14","216.95999999999998","0.4","-15.594"
"FUR-FU-10001085","4","14","216.33999999999997","0.8","75.346"
"FUR-FU-10002445","8","25","216.144","0.8","73.944"
"TEC-PH-10002583","5","12","215.892","0.8","-11.994000000000003"
"OFF-PA-10001972","9","37","215.136","0.6000000000000001","90.46079999999999"
"OFF-BI-10003910","10","35","215.109","2.4000000000000004","66.69149999999999"
"OFF-BI-10004654","11","36","214.57299999999998","3.8","47.87299999999999"
"TEC-PH-10001949","1","3","213.48","0.2","16.011"
"OFF-PA-10004156","8","20","213.192","0.4","97.524"
"OFF-BI-10004781","5","14","212.658","2.5","-18.409200000000002"
"OFF-BI-10004728","13","59","212.08","3.500000000000001","58.5148"
"OFF-EN-10000461","8","27","211.50799999999998","0.6000000000000001","86.4386"
"FUR-FU-10003464","4","11","210.912","0.2","59.2176"
"OFF-PA-10000019","8","36","209.952","0.6000000000000001","88.6464"
"OFF-AR-10001468","3","7","209.664","0.6000000000000001","49.7952"
"OFF-AR-10002445","7","30","209.568","0.2","77.88"
"OFF-BI-10001036","8","40","209.30599999999998","2","26.506000000000007"
"OFF-BI-10001636","9","41","208.221","3.2","21.580800000000004"
"OFF-ST-10000352","4","8","208.17999999999998","0.4","5.948"
"TEC-AC-10001998","6","11","207.89600000000002","0.2","62.7686"
"OFF-BI-10001575","6","18","207.56600000000003","3.3","-82.4068"
"FUR-CH-10002317","1","1","207.184","0.2","25.898"
"TEC-MA-10004521","1","3","206.991","0.7","-172.4925"
"OFF-BI-10004826","6","18","204.724","1.2999999999999998","50.190400000000004"
"TEC-MA-10000423","3","12","204.507","0.7","64.6506"
"OFF-AP-10004785","4","18","203.94","0","87.69420000000001"
"TEC-AC-10004992","2","6","202.68","0","16.2144"
"FUR-FU-10004351","6","24","202.592","1","71.68639999999999"
"TEC-PH-10004830","1","4","201.568","0.2","22.6764"
"OFF-ST-10000885","4","15","201.45000000000002","0","50.362500000000004"
"OFF-PA-10003465","4","11","201.082","0.2","92.5736"
"OFF-PA-10001950","5","26","200.16","0.6000000000000001","80.898"
"TEC-PH-10004071","5","25","199.8","1","17.4825"
"OFF-AP-10004036","4","16","199.72799999999998","1","17.519999999999996"
"OFF-EN-10003862","5","20","198.462","0.2","83.226"
"OFF-BI-10000050","10","42","197.82999999999998","3.3000000000000007","35.332"
"OFF-EN-10003567","3","10","197.82000000000002","0.2","81.326"
"OFF-AR-10002818","2","9","197.82","0","59.346000000000004"
"TEC-PH-10000702","5","27","197.802","1","54.845099999999995"
"OFF-AP-10003099","1","4","197.72","0","55.3616"
"OFF-FA-10001883","4","27","197.612","0.2","-10.3474"
"OFF-BI-10000474","7","32","197.169","3.7","-69.57020000000001"
"OFF-PA-10002005","9","33","196.992","0.6000000000000001","85.7952"
"OFF-PA-10004911","5","21","196.98000000000002","0","94.5504"
"OFF-PA-10000249","6","17","196.48","0.4","85.8372"
"OFF-AR-10001446","5","20","196.35","0.6000000000000001","34.650000000000006"
"FUR-FU-10003976","5","17","196.248","0.2","55.1004"
"OFF-EN-10001539","7","26","196.056","0.2","88.8476"
"OFF-SU-10004231","6","22","196.01999999999998","0.6000000000000001","37.025999999999996"
"OFF-SU-10004884","3","13","195.05200000000002","0.2","49.8641"
"FUR-FU-10004245","3","10","194.68800000000002","0.2","68.952"
"TEC-AC-10003499","5","20","194.54399999999995","0.8","53.268"
"FUR-FU-10004909","4","18","193.92000000000002","1.4","4.847999999999999"
"OFF-ST-10003722","4","15","193.61399999999998","0.2","44.1945"
"OFF-FA-10003495","7","35","192.128","0.4","85.728"
"OFF-BI-10000174","9","47","191.97999999999996","2.5999999999999996","50.228"
"OFF-PA-10001281","1","4","191.6","0","91.968"
"OFF-PA-10002245","7","33","191.35999999999999","0.4","82.823"
"OFF-BI-10002706","7","21","191.352","2.4","29.416800000000006"
"TEC-AC-10001101","4","16","190.772","0.4","5.155999999999999"
"TEC-PH-10004774","3","16","189.654","0.2","-11.9508"
"TEC-PH-10002844","4","8","188.946","1.2","-18.1948"
"OFF-PA-10003797","5","29","187.92","0","90.2016"
"OFF-AP-10001366","4","17","186.66000000000003","0","50.3982"
"OFF-PA-10001457","2","14","186.49599999999998","0.2","72.7936"
"OFF-PA-10003724","7","35","184.62","0.2","87.6945"
"TEC-AC-10004633","6","30","184.536","0.6000000000000001","67.104"
"OFF-BI-10001617","7","26","184.052","2.6000000000000005","41.56679999999999"
"OFF-BI-10004965","7","20","184","1.6","57.5"
"FUR-FU-10002364","12","33","183.02399999999997","1.9999999999999998","10.110600000000002"
"OFF-PA-10000312","2","10","182.72","0.4","59.384"
"OFF-BI-10004209","10","42","182.508","4.300000000000001","-3.2159999999999984"
"OFF-AR-10003752","5","17","182.49","0.4","76.461"
"OFF-PA-10004996","5","19","181.456","0.4","77.6343"
"OFF-AP-10003884","1","3","180.66","0","50.5848"
"OFF-ST-10001505","8","33","180.59599999999998","0.4","16.8038"
"FUR-FU-10002703","2","4","180.46","0.6","-46.403999999999996"
"FUR-FU-10003691","5","18","180.30999999999997","0.8","55.821999999999996"
"TEC-MA-10003337","1","3","179.991","0.7","-251.9874"
"OFF-ST-10001580","5","13","179.76","0.4","39.5472"
"OFF-SU-10004782","7","24","179.14","0.6000000000000001","37.18"
"OFF-BI-10002103","10","37","179.014","4.1000000000000005","5.387799999999999"
"OFF-PA-10003848","8","30","178.84800000000004","0.4","77.75999999999999"
"OFF-PA-10001725","2","5","178.296","0.2","79.458"
"OFF-LA-10002312","5","13","177.6","0.4","81.39999999999999"
"FUR-FU-10000221","9","38","176.784","1","49.3776"
"OFF-BI-10000014","8","29","176.742","4.000000000000001","9.055299999999999"
"FUR-FU-10004671","6","14","176.70000000000002","1.6","23.3244"
"OFF-ST-10000918","7","18","176.58","0.8","31.392"
"OFF-LA-10001569","11","40","176.292","1.2","68.724"
"OFF-EN-10002986","2","13","176.288","0.2","63.747"
"OFF-PA-10003172","8","28","176.256","0.2","81.9072"
"OFF-EN-10002592","4","17","176.01600000000002","0.4","77.58600000000001"
"FUR-FU-10000010","10","36","175.938","0.6","52.4832"
"FUR-FU-10000448","4","11","175.78","0","8.789"
"TEC-PH-10002070","3","10","175.422","0.8","17.992"
"OFF-BI-10001078","7","37","175.388","0.8","73.8674"
"OFF-BI-10004002","7","18","174.73","2.6","12.802000000000001"
"OFF-PA-10002160","8","34","174.556","0.8","74.33080000000001"
"TEC-AC-10004396","3","12","174.24","0.6000000000000001","-19.602"
"TEC-PH-10000376","7","22","173.826","1.2","11.188799999999999"
"OFF-AR-10001860","6","27","173.5","0.4","53.576800000000006"
"OFF-PA-10000477","7","33","172.77599999999998","0.4","76.1832"
"OFF-BI-10000320","10","30","172.692","2.5999999999999996","59.778"
"OFF-AR-10001683","6","19","171.39","0.8","55.357"
"OFF-AR-10003514","8","44","171.14","0.4","53.809599999999996"
"FUR-FU-10002396","5","18","171.088","1","39.7528"
"OFF-PA-10001870","8","28","171.072","0.4","76.72319999999999"
"OFF-AR-10004691","3","8","171.04000000000002","0","44.4704"
"OFF-BI-10001249","10","41","170.98399999999998","3.5","29.730799999999995"
"TEC-AC-10004814","1","3","170.97","0","70.0977"
"OFF-AP-10000390","3","11","170.744","1.8","-325.6332"
"FUR-FU-10002088","7","22","170.62","1.2000000000000002","56.0352"
"OFF-PA-10002764","3","15","170.10000000000002","0","83.349"
"OFF-PA-10001667","8","32","169.832","0.6000000000000001","64.584"
"OFF-PA-10004101","5","27","169.77599999999998","0.4","78.79679999999999"
"OFF-PA-10002968","2","8","169.01600000000002","0.2","70.3472"
"FUR-FU-10002671","5","13","168.83999999999997","0.2","78.256"
"FUR-FU-10001037","7","23","168.74400000000003","1.2","48.822"
"OFF-PA-10002195","12","33","168.464","1.2","71.0412"
"OFF-AP-10000027","4","14","168.392","0.8","35.308"
"OFF-LA-10004093","9","24","168.12999999999997","0.4","75.1468"
"FUR-FU-10002554","4","7","167.93","0","38.6239"
"OFF-PA-10002666","4","20","166.704","0.4","67.044"
"OFF-SU-10004664","4","23","166.056","0.4","33.1298"
"OFF-PA-10003651","5","26","165.664","0.4","75.3504"
"OFF-BI-10000301","13","50","164.985","6.3999999999999995","3.235000000000003"
"OFF-PA-10001804","8","27","164.32799999999997","1","70.54079999999999"
"OFF-EN-10004459","9","23","163.49599999999998","0.6000000000000001","73.8788"
"FUR-FU-10004587","3","15","163.332","1.2","3.141000000000002"
"FUR-FU-10003849","5","11","161.92000000000002","1.2","26.109600000000004"
"OFF-PA-10004041","6","25","161.32","0.8","59.56999999999999"
"FUR-FU-10001487","5","23","160.54000000000002","0","46.5566"
"OFF-EN-10001099","5","18","160.392","0.6000000000000001","65.3304"
"OFF-PA-10000726","4","19","160.336","0.2","65.1365"
"TEC-PH-10003535","1","2","159.984","0.2","13.9986"
"OFF-SU-10001664","7","21","159.40200000000004","0.6000000000000001","26.2242"
"OFF-LA-10002043","5","16","159.39000000000001","0.2","73.278"
"FUR-FU-10000175","4","16","159.26799999999997","1.4","7.6888000000000005"
"FUR-FU-10004963","6","22","159.25","1","47.599999999999994"
"FUR-FU-10003798","2","10","158.24","0.4","27.692"
"OFF-AP-10000326","1","5","157.92","0.2","17.766"
"OFF-AR-10004062","3","15","157.2","0","39.3"
"OFF-BI-10004817","7","27","156.93800000000002","3","-11.261199999999997"
"FUR-FU-10002157","3","10","156.8","0","61.152"
"OFF-PA-10000300","3","9","155.844","0.4","60.5394"
"FUR-FU-10003832","5","20","155.708","1","20.636"
"OFF-PA-10002689","5","25","155.51999999999998","0.2","71.28"
"FUR-FU-10000794","5","17","155.38000000000002","0","52.82920000000001"
"OFF-LA-10000414","4","15","155.25","0","74.52"
"OFF-PA-10000919","1","4","155.04","0","75.9696"
"TEC-AC-10004877","5","23","154.56","0.2","8.556000000000001"
"FUR-FU-10002456","7","27","154.33599999999998","1.2000000000000002","42.29679999999999"
"OFF-LA-10002945","6","29","153.71999999999997","0.8","55.062"
"OFF-LA-10000240","7","23","153.51","0.6000000000000001","64.4011"
"OFF-BI-10001922","5","33","153.252","1.6","49.361399999999996"
"OFF-SU-10000946","4","21","153.216","0.4","34.2342"
"OFF-PA-10000174","6","18","152.144","1","54.0728"
"FUR-FU-10003142","6","30","152.06400000000002","0.2","42.767999999999994"
"FUR-FU-10003424","3","16","151.656","0.4","35.4576"
"OFF-PA-10004888","8","25","151.632","0.6000000000000001","67.392"
"OFF-PA-10003591","3","15","151.536","0.2","65.43599999999999"
"OFF-AP-10003266","4","12","151.062","0.6000000000000001","47.9844"
"TEC-AC-10003614","5","14","150.67000000000002","0.4","41.955799999999996"
"OFF-PA-10000061","4","24","150.336","0.2","69.4656"
"OFF-AP-10003281","5","15","149.916","1","22.971000000000004"
"OFF-PA-10001712","3","15","149.85000000000002","0","67.4325"
"FUR-FU-10003731","5","15","149.70000000000002","0","41.916"
"OFF-AR-10002656","5","24","149.632","0.4","48.6304"
"FUR-FU-10002268","7","34","149.26399999999998","0.4","37.414199999999994"
"TEC-AC-10001635","3","15","148.03199999999998","0.2","24.672"
"TEC-PH-10003187","4","9","147.92600000000002","0.8","-31.984"
"OFF-PA-10001934","8","24","147.74399999999997","0.6000000000000001","68.4288"
"OFF-AP-10004136","2","6","147.528","0.8","-36.882000000000005"
"OFF-AP-10001303","4","9","147.26","0.8","48.754999999999995"
"OFF-BI-10004970","13","44","147.028","2.1","50.71639999999999"
"OFF-BI-10000948","6","17","146.981","2.0999999999999996","18.4083"
"OFF-FA-10003112","7","22","146.754","1","51.285000000000004"
"OFF-EN-10001219","8","21","146.688","0.6000000000000001","64.86359999999999"
"OFF-PA-10004735","5","23","146.448","0.2","68.94720000000001"
"FUR-FU-10000820","4","10","146.114","0.8","6.795999999999999"
"OFF-AR-10004999","6","25","145.912","0.2","33.787"
"OFF-ST-10004634","6","14","145.73000000000002","0.2","35.872"
"FUR-FU-10000719","4","17","145.69","0","52.4484"
"OFF-PA-10001800","8","25","145.15200000000002","0.8","60.912000000000006"
"OFF-PA-10000143","6","29","144.672","0.4","65.0496"
"FUR-FU-10001967","6","10","143.928","1.7999999999999998","-5.997"
"OFF-PA-10001639","6","24","143.856","0.4","62.985600000000005"
"OFF-BI-10002215","7","23","143.42","0.8","55.238"
"OFF-BI-10002982","11","41","143.01","5.9","-2.1791999999999927"
"OFF-PA-10002262","6","22","142.56","0","68.4288"
"OFF-BI-10004738","6","13","142.04999999999998","2.3","18.940000000000005"
"OFF-BI-10000829","7","35","141.884","0.8","57.022999999999996"
"OFF-BI-10001153","4","8","141.61399999999998","1.5999999999999999","3.453999999999999"
"OFF-PA-10004983","6","23","141.264","0.2","63.7632"
"OFF-PA-10004621","7","25","141.264","0.8","57.023999999999994"
"OFF-AR-10003338","7","20","139.872","0.4","28.272"
"OFF-FA-10000621","7","44","139.62","0.6000000000000001","59.2848"
